latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
6.62802,81.19518,306.83,0.52,0.5,2026-08-18,1947,N,VIIRS,n,2.0NRT,293.45,1.5,N
6.62906,81.1973,312.87,0.52,0.5,2026-08-18,1947,N,VIIRS,n,2.0NRT,294.04,2.08,N
6.69147,80.83995,308.59,0.55,0.51,2026-08-18,1947,N,VIIRS,n,2.0NRT,291.54,1.5,N
6.69223,80.83482,309.63,0.56,0.51,2026-08-18,1947,N,VIIRS,n,2.0NRT,291.81,1.5,N
6.69242,80.83759,321.53,0.56,0.51,2026-08-18,1947,N,VIIRS,n,2.0NRT,291.73,3.9,N
6.85854,81.09821,304.43,0.54,0.51,2026-08-18,1947,N,VIIRS,n,2.0NRT,290.0,0.87,N
6.86302,81.10007,300.57,0.54,0.51,2026-08-18,1947,N,VIIRS,n,2.0NRT,288.3,0.49,N
10.48666,79.32134,317.51,0.4,0.6,2026-08-18,1947,N,VIIRS,n,2.0NRT,287.78,1.88,N
10.48713,79.31767,311.88,0.4,0.6,2026-08-18,1947,N,VIIRS,n,2.0NRT,287.65,2.41,N
6.86042,81.10104,302.97,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,288.71,0.98,N
6.86124,81.09518,302.63,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,289.27,1.29,N
6.93897,81.60261,317.46,0.5,0.49,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.72,1.97,N
7.0516,80.8127,301.89,0.57,0.52,2026-08-18,1949,N,VIIRS,n,2.0NRT,286.73,0.9,N
7.22388,81.14285,312.03,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,292.89,2.71,N
7.22787,81.14833,308.07,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,294.08,2.19,N
7.22851,81.14391,339.88,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,295.22,2.9,N
7.22923,81.13885,305.75,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.13,2.9,N
7.23261,81.14859,314.19,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,294.23,2.19,N
7.23396,81.13914,305.94,0.54,0.51,2026-08-18,1949,N,VIIRS,n,2.0NRT,292.86,2.9,N
7.25981,81.20732,305.15,0.53,0.5,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.51,1.07,N
7.26242,81.20609,304.43,0.53,0.5,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.31,1.32,N
7.62339,81.76878,309.93,0.5,0.49,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.58,2.12,N
7.6244,81.77097,308.42,0.5,0.49,2026-08-18,1949,N,VIIRS,n,2.0NRT,293.5,0.75,N
9.31313,77.44205,313.02,0.51,0.66,2026-08-18,1949,N,VIIRS,n,2.0NRT,288.76,1.7,N
35.96759,68.68444,311.85,0.4,0.37,2026-08-18,2121,N,VIIRS,n,2.0NRT,298.07,2.19,N
37.29039,77.76585,297.92,0.42,0.46,2026-08-18,2121,N,VIIRS,n,2.0NRT,283.02,0.6,N
28.4253,69.70142,321.55,0.4,0.37,2026-08-18,2123,N,VIIRS,n,2.0NRT,298.1,1.61,N
28.46863,67.86168,310.2,0.38,0.36,2026-08-18,2123,N,VIIRS,n,2.0NRT,298.13,0.37,N
32.2889,70.73969,310.03,0.4,0.37,2026-08-18,2123,N,VIIRS,n,2.0NRT,295.63,1.19,N
32.29366,70.73219,311.79,0.4,0.37,2026-08-18,2123,N,VIIRS,n,2.0NRT,295.71,1.15,N
32.57403,72.5666,308.16,0.45,0.39,2026-08-18,2123,N,VIIRS,n,2.0NRT,294.69,1.33,N
32.88902,71.61536,318.82,0.41,0.37,2026-08-18,2123,N,VIIRS,n,2.0NRT,295.72,3.74,N
33.54516,71.54924,307.28,0.41,0.37,2026-08-18,2123,N,VIIRS,n,2.0NRT,293.9,2.75,N
25.38887,68.5822,324.11,0.39,0.37,2026-08-18,2125,N,VIIRS,n,2.0NRT,296.54,2.5,N
26.25886,74.09746,302.57,0.44,0.46,2026-08-18,2125,N,VIIRS,n,2.0NRT,284.31,0.44,N
20.95116,86.04971,330.14,0.42,0.61,2026-08-19,657,N,VIIRS,n,2.0NRT,287.21,4.92,D
6.23004,81.06303,334.03,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,298.82,5.31,D
6.23047,81.06284,337.63,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,298.73,5.29,D
6.28867,80.91139,336.88,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,298.15,5.86,D
6.29997,80.98937,335.51,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,297.45,2.95,D
6.41853,81.12688,333.13,0.47,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,300.9,3.4,D
6.42231,81.122,335.05,0.47,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,300.2,3.17,D
6.51853,81.10849,336.64,0.47,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,299.29,4.06,D
6.64284,81.09991,335.38,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,298.34,3.64,D
6.73667,81.62422,344.86,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,299.91,12.96,D
6.73724,81.6267,357.52,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,301.76,14.53,D
6.7373,81.62887,367.0,0.51,0.49,2026-08-19,833,N,VIIRS,h,2.0NRT,302.68,12.96,D
6.73792,81.63136,347.12,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,301.58,10.86,D
6.7623,81.50774,332.37,0.5,0.49,2026-08-19,833,N,VIIRS,l,2.0NRT,302.75,3.66,D
6.83494,81.45702,337.33,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,302.58,5.19,D
6.83975,81.55939,334.49,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,301.3,2.04,D
6.91316,81.45554,332.07,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,298.86,3.78,D
7.08648,81.79789,337.01,0.53,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,303.77,5.84,D
7.08782,81.79578,334.31,0.53,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,303.73,5.44,D
7.12555,81.73818,331.84,0.52,0.5,2026-08-19,833,N,VIIRS,l,2.0NRT,302.16,4.47,D
7.21426,81.77812,344.56,0.53,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,302.48,6.34,D
7.22807,81.13277,330.19,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,299.78,4.99,D
7.22857,81.1364,367.0,0.48,0.48,2026-08-19,833,N,VIIRS,h,2.0NRT,304.61,15.44,D
7.23305,81.13596,343.86,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,302.31,15.44,D
7.23752,81.13548,338.24,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,299.75,2.34,D
7.29642,81.83806,331.24,0.54,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,295.66,5.71,D
7.30184,81.26899,330.73,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,299.32,3.17,D
7.31318,81.17209,340.67,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,303.31,4.2,D
7.31527,81.17111,343.27,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,305.23,3.98,D
7.32558,81.43645,342.47,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,300.76,16.41,D
7.3813,81.23574,337.56,0.49,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,304.71,4.71,D
7.38174,81.10937,336.12,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,304.01,2.72,D
7.39139,81.30784,342.57,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,304.57,4.15,D
7.39155,81.24351,335.74,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,304.95,5.32,D
7.39219,81.24805,347.37,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,303.46,5.32,D
7.39605,81.24292,334.8,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,303.34,2.6,D
7.42954,81.75178,337.26,0.53,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,296.18,5.29,D
7.44215,81.70579,342.61,0.53,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,294.55,4.17,D
7.44681,81.24532,338.77,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,305.16,4.54,D
7.44826,81.24146,343.7,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,305.24,7.17,D
7.44888,81.24596,339.96,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,305.73,10.77,D
7.51386,81.65334,332.75,0.52,0.5,2026-08-19,833,N,VIIRS,n,2.0NRT,298.8,5.04,D
7.52232,80.90304,339.11,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,303.57,5.82,D
7.52304,81.1058,335.87,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,283.83,5.86,D
7.52482,81.10393,333.25,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,285.96,6.73,D
7.52545,81.10831,335.83,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,280.99,5.58,D
7.52607,81.11268,352.29,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,280.67,5.58,D
7.52671,80.90238,342.91,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,303.28,8.58,D
7.52691,81.10084,341.13,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,285.18,4.07,D
7.5275,81.10516,330.83,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,280.49,4.07,D
7.5281,81.10955,338.78,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,279.53,7.15,D
7.5287,81.11393,351.31,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,279.95,7.15,D
7.52928,81.10335,344.25,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,281.47,4.94,D
7.5299,81.10768,333.05,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,278.81,5.92,D
7.53053,81.11201,353.48,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,279.82,5.92,D
7.53314,81.11317,335.15,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,278.76,7.15,D
7.59265,81.4476,330.13,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,291.82,5.37,D
7.70094,80.39207,332.5,0.43,0.46,2026-08-19,833,N,VIIRS,n,2.0NRT,294.76,2.23,D
7.70519,80.39142,342.15,0.43,0.46,2026-08-19,833,N,VIIRS,n,2.0NRT,295.28,6.57,D
7.75189,81.25346,343.8,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,303.53,6.8,D
7.75295,81.25404,337.8,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,302.74,4.92,D
7.82808,80.84888,336.97,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,296.65,3.14,D
7.85508,81.42368,339.31,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,301.64,15.68,D
7.85574,81.42837,343.44,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,296.67,15.09,D
7.90849,81.36997,352.52,0.51,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,303.68,10.52,D
8.06318,81.14916,342.05,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,298.27,4.58,D
8.06456,81.14703,345.76,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,297.93,7.79,D
8.1191,80.59635,336.38,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,295.93,6.74,D
8.12639,80.55296,334.29,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,297.23,2.51,D
8.19289,81.20457,342.81,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,299.14,8.19,D
8.19289,81.20832,341.82,0.5,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,298.87,7.25,D
8.29942,81.03003,331.03,0.49,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,296.97,1.58,D
8.31046,80.65611,338.47,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,297.27,7.09,D
8.3952,80.68755,331.71,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,296.05,2.77,D
8.41088,80.18614,334.15,0.43,0.46,2026-08-19,833,N,VIIRS,n,2.0NRT,295.23,4.33,D
8.44913,80.87863,337.09,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,297.38,5.77,D
8.47491,80.3939,334.07,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,296.32,5.73,D
8.47922,80.3933,341.14,0.45,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,295.83,5.73,D
8.49986,80.66592,330.18,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,295.89,2.16,D
8.50443,80.82825,335.23,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,295.9,4.9,D
8.51689,80.75557,345.77,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,298.34,10.51,D
8.56571,80.90945,345.33,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,297.58,10.95,D
8.56634,80.91386,341.31,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,295.72,7.84,D
8.56811,80.90949,350.22,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,296.8,10.1,D
8.5687,80.91391,331.19,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,294.68,5.25,D
8.60799,80.5139,338.86,0.46,0.47,2026-08-19,833,N,VIIRS,n,2.0NRT,296.4,5.89,D
8.61871,80.88013,333.61,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,295.33,3.86,D
8.62317,80.87952,336.76,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,292.87,2.1,D
8.66704,80.74513,331.19,0.47,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,296.63,5.98,D
8.69701,80.86628,343.09,0.48,0.48,2026-08-19,833,N,VIIRS,n,2.0NRT,295.46,8.54,D
8.73711,80.99287,338.6,0.49,0.49,2026-08-19,833,N,VIIRS,n,2.0NRT,296.44,6.69,D
8.60867,77.97512,338.07,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,301.3,4.86,D
8.63544,78.02991,333.63,0.49,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,299.02,3.21,D
8.64296,77.89849,349.3,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.38,8.57,D
8.64359,77.90287,342.47,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.55,12.23,D
8.71568,77.94273,351.14,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.18,5.73,D
8.71631,77.94712,343.37,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,306.07,10.01,D
8.71938,77.94218,345.04,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.13,5.73,D
8.74087,77.59978,336.15,0.46,0.39,2026-08-19,835,N,VIIRS,n,2.0NRT,302.15,5.47,D
8.80154,80.3954,345.86,0.45,0.47,2026-08-19,835,N,VIIRS,n,2.0NRT,297.36,10.19,D
8.83535,77.7394,337.15,0.47,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,302.31,3.06,D
8.89859,77.86332,350.18,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,302.22,9.44,D
8.89924,77.86769,340.38,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,301.81,7.97,D
8.8998,77.85522,341.75,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,304.64,7.59,D
8.90038,77.80621,349.37,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.92,8.58,D
8.90042,77.8596,351.01,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,304.5,6.75,D
8.90104,77.86399,348.91,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.75,6.75,D
8.9035,77.85469,348.35,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,304.9,15.94,D
8.90407,77.80566,349.6,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.82,7.93,D
8.90412,77.85908,356.97,0.48,0.4,2026-08-19,835,N,VIIRS,l,2.0NRT,305.53,9.84,D
8.90469,77.81,354.05,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,304.26,7.93,D
8.90474,77.86346,341.44,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.68,9.84,D
8.90883,77.7077,336.15,0.47,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.21,2.39,D
8.91504,78.00077,342.35,0.49,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,304.47,11.0,D
8.97893,77.73409,343.11,0.47,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,303.8,6.63,D
9.02323,80.83984,340.52,0.49,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,293.86,5.11,D
9.02384,80.84435,337.3,0.49,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,294.26,5.11,D
9.03106,77.75757,345.88,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,306.08,9.32,D
9.03169,77.76192,344.0,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.97,11.65,D
9.03474,77.75704,350.59,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.75,11.46,D
9.03537,77.76139,345.75,0.48,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,305.95,9.87,D
9.13059,77.62038,339.34,0.47,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,298.57,2.56,D
9.1541,80.74639,340.57,0.48,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,295.37,6.37,D
9.21012,80.80761,331.87,0.49,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,293.79,3.16,D
9.36352,78.6637,341.86,0.54,0.42,2026-08-19,835,N,VIIRS,n,2.0NRT,300.46,4.18,D
9.38257,78.68613,338.68,0.54,0.42,2026-08-19,835,N,VIIRS,n,2.0NRT,300.46,6.44,D
9.38992,80.58401,342.04,0.47,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,295.67,6.79,D
9.39086,80.58241,355.55,0.47,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,295.52,8.48,D
9.39435,80.58342,342.97,0.47,0.48,2026-08-19,835,N,VIIRS,n,2.0NRT,295.86,7.93,D
9.42854,80.37435,344.88,0.46,0.47,2026-08-19,835,N,VIIRS,n,2.0NRT,295.23,5.7,D
9.43555,80.42497,336.17,0.46,0.47,2026-08-19,835,N,VIIRS,n,2.0NRT,296.0,2.97,D
9.45543,78.69313,337.51,0.54,0.42,2026-08-19,835,N,VIIRS,n,2.0NRT,299.76,5.02,D
9.51772,78.22963,337.42,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,298.46,2.82,D
9.52153,78.22908,341.77,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,297.44,2.82,D
9.52219,78.23375,336.27,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,297.65,2.82,D
9.52467,78.22387,342.78,0.51,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,298.01,5.7,D
9.57684,78.31702,340.72,0.52,0.41,2026-08-19,835,N,VIIRS,n,2.0NRT,301.62,10.51,D
9.78078,80.23373,336.93,0.45,0.47,2026-08-19,835,N,VIIRS,n,2.0NRT,294.03,4.99,D
10.03752,78.66753,330.97,0.55,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,295.48,2.84,D
10.75007,78.63698,339.53,0.56,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,301.41,9.85,D
10.93714,78.49078,341.28,0.55,0.43,2026-08-19,835,N,VIIRS,n,2.0NRT,300.71,8.01,D
10.95679,78.40086,335.84,0.54,0.42,2026-08-19,835,N,VIIRS,n,2.0NRT,300.64,6.15,D
11.14616,76.89647,336.2,0.46,0.39,2026-08-19,835,N,VIIRS,n,2.0NRT,294.92,4.96,D
11.14976,76.89596,331.53,0.46,0.39,2026-08-19,835,N,VIIRS,n,2.0NRT,297.02,4.96,D
15.17723,76.65598,337.58,0.49,0.4,2026-08-19,835,N,VIIRS,n,2.0NRT,294.67,6.24,D
18.67997,73.0383,335.52,0.39,0.36,2026-08-19,835,N,VIIRS,n,2.0NRT,295.19,3.89,D
21.1031,72.63488,331.79,0.39,0.36,2026-08-19,835,N,VIIRS,n,2.0NRT,289.06,1.57,D
26.3985,71.93286,338.78,0.41,0.37,2026-08-19,837,N,VIIRS,n,2.0NRT,307.98,4.5,D
29.90848,74.94983,333.01,0.39,0.44,2026-08-19,839,N,VIIRS,n,2.0NRT,295.88,3.03,D
29.95266,72.0762,339.04,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,300.62,4.51,D
29.95557,72.60442,331.66,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,300.19,3.23,D
29.96772,71.26892,341.22,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,302.05,7.85,D
29.96822,71.26781,340.56,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,302.08,6.72,D
29.97297,72.62572,339.54,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,299.08,7.35,D
29.97413,72.18383,347.71,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,300.65,5.89,D
29.97657,72.62513,336.9,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,296.93,7.35,D
29.97767,72.18323,331.41,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,298.32,5.89,D
30.0102,72.62923,338.31,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,300.6,5.91,D
30.01081,72.63397,331.26,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,297.94,9.02,D
30.01381,72.62862,337.11,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,297.92,5.91,D
30.12338,71.33872,333.13,0.41,0.37,2026-08-19,839,N,VIIRS,n,2.0NRT,300.03,2.27,D
30.32764,72.14849,336.66,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,299.23,2.77,D
30.32824,72.15308,334.61,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.49,2.77,D
30.41897,71.74954,332.68,0.43,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.94,3.1,D
30.43392,73.87374,338.98,0.53,0.42,2026-08-19,839,N,VIIRS,n,2.0NRT,296.91,7.54,D
30.63585,73.59945,336.02,0.51,0.41,2026-08-19,839,N,VIIRS,n,2.0NRT,293.37,2.33,D
30.63913,71.97771,338.85,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.14,2.9,D
30.89714,71.94514,334.7,0.44,0.38,2026-08-19,839,N,VIIRS,n,2.0NRT,297.31,4.05,D
31.52647,72.2468,337.63,0.46,0.39,2026-08-19,839,N,VIIRS,n,2.0NRT,296.36,6.98,D
27.22185,95.34703,307.97,0.43,0.38,2026-08-19,1921,N,VIIRS,n,2.0NRT,290.42,3.23,N
27.32527,95.27496,309.52,0.43,0.38,2026-08-19,1921,N,VIIRS,n,2.0NRT,290.12,2.05,N
20.18982,94.93205,303.92,0.39,0.36,2026-08-19,1923,N,VIIRS,n,2.0NRT,283.89,0.59,N
20.94607,86.04922,305.35,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.13,1.2,N
20.95163,86.04997,306.94,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.95,1.2,N
20.95201,86.04612,322.73,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.32,3.94,N
20.96893,85.17625,315.76,0.46,0.63,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.58,1.5,N
20.97523,85.17226,303.35,0.46,0.63,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.27,1.5,N
20.99886,86.01447,307.0,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.07,0.94,N
20.99923,86.01053,307.18,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.89,1.12,N
21.00053,86.01202,309.94,0.4,0.6,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.39,1.62,N
21.07631,85.046,304.51,0.47,0.64,2026-08-19,1923,N,VIIRS,n,2.0NRT,284.84,1.01,N
21.07718,85.03671,307.33,0.47,0.64,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.01,2.6,N
22.36426,87.01864,317.31,0.36,0.57,2026-08-19,1923,N,VIIRS,n,2.0NRT,288.0,1.23,N
22.57185,85.89693,310.32,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.17,1.56,N
22.58936,85.90438,305.62,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.33,1.15,N
22.61078,85.91381,303.74,0.43,0.62,2026-08-19,1923,N,VIIRS,n,2.0NRT,286.77,0.49,N
22.79074,86.20767,307.3,0.41,0.61,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.79,1.58,N
23.56008,87.08398,298.21,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,276.82,0.72,N
23.56234,87.08282,301.66,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,277.02,1.05,N
23.68837,87.1004,302.69,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,283.48,1.21,N
23.68871,87.09673,302.28,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.59,1.73,N
23.69172,87.12292,310.51,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,284.78,2.18,N
23.69341,87.10468,302.52,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.04,1.21,N
23.69443,87.0937,307.52,0.37,0.58,2026-08-19,1923,N,VIIRS,n,2.0NRT,285.64,1.73,N
24.28024,91.38567,309.04,0.41,0.45,2026-08-19,1923,N,VIIRS,n,2.0NRT,288.48,3.5,N
25.54247,91.23459,305.72,0.43,0.46,2026-08-19,1923,N,VIIRS,n,2.0NRT,280.72,1.51,N
25.60961,89.81148,313.78,0.52,0.5,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.97,3.35,N
25.61233,89.81267,307.28,0.52,0.5,2026-08-19,1923,N,VIIRS,n,2.0NRT,287.43,2.28,N
20.80461,85.25742,307.64,0.45,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.28,1.98,N
20.96412,85.1883,308.22,0.45,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.69,2.18,N
20.96539,85.175,308.01,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.56,2.73,N
20.96581,85.17046,312.59,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.52,3.26,N
20.97085,85.18008,306.86,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.19,1.2,N
20.97128,85.17556,307.44,0.46,0.63,2026-08-19,1925,N,VIIRS,n,2.0NRT,285.47,1.2,N
